Region X Date,target,cases
Singapore X 2/15/20,0,72
Singapore X 2/16/20,0,75
Singapore X 2/17/20,0,77
Singapore X 2/18/20,0,81
Singapore X 2/19/20,0,84
Singapore X 2/20/20,0,84
Singapore X 2/21/20,0,85
Singapore X 2/22/20,0,85
Singapore X 2/23/20,0,89
Singapore X 2/24/20,0,89
Singapore X 2/25/20,0,91
Singapore X 2/26/20,0,93
Singapore X 2/27/20,0,93
Singapore X 2/28/20,0,93
Singapore X 2/29/20,0,102
Singapore X 3/1/20,0,106
Singapore X 3/2/20,0,108
Singapore X 3/3/20,0,110
Singapore X 3/4/20,0,110
Singapore X 3/5/20,0,117
Slovakia X 1/22/20,0,0
Slovakia X 1/23/20,0,0
Slovakia X 1/24/20,0,0
Slovakia X 1/25/20,0,0
Slovakia X 1/26/20,0,0
Slovakia X 1/27/20,0,0
Slovakia X 1/28/20,0,0
Slovakia X 1/29/20,0,0
Slovakia X 1/30/20,0,0
Slovakia X 1/31/20,0,0
Slovakia X 2/1/20,0,0
Slovakia X 2/2/20,0,0
Slovakia X 2/3/20,0,0
Slovakia X 2/4/20,0,0
Slovakia X 2/5/20,0,0
Slovakia X 2/6/20,0,0
Slovakia X 2/7/20,0,0
Slovakia X 2/8/20,0,0
Slovakia X 2/9/20,0,0
Slovakia X 2/10/20,0,0
Slovakia X 2/11/20,0,0
Slovakia X 2/12/20,0,0
Slovakia X 2/13/20,0,0
Slovakia X 2/14/20,0,0
Slovakia X 2/15/20,0,0
Slovakia X 2/16/20,0,0
Slovakia X 2/17/20,0,0
Slovakia X 2/18/20,0,0
Slovakia X 2/19/20,0,0
Slovakia X 2/20/20,0,0
Slovakia X 2/21/20,0,0
Slovakia X 2/22/20,0,0
Slovakia X 2/23/20,0,0
Slovakia X 2/24/20,0,0
Slovakia X 2/25/20,0,0
Slovakia X 2/26/20,0,0
Slovakia X 2/27/20,0,0
Slovakia X 2/28/20,0,0
Slovakia X 2/29/20,0,0
Slovakia X 3/1/20,0,0
Slovakia X 3/2/20,0,0
Slovakia X 3/3/20,0,0
Slovakia X 3/4/20,0,0
Slovakia X 3/5/20,0,0
Slovenia X 1/22/20,0,0
Slovenia X 1/23/20,0,0
Slovenia X 1/24/20,0,0
Slovenia X 1/25/20,0,0
Slovenia X 1/26/20,0,0
Slovenia X 1/27/20,0,0
Slovenia X 1/28/20,0,0
Slovenia X 1/29/20,0,0
Slovenia X 1/30/20,0,0
Slovenia X 1/31/20,0,0
Slovenia X 2/1/20,0,0
Slovenia X 2/2/20,0,0
Slovenia X 2/3/20,0,0
Slovenia X 2/4/20,0,0
Slovenia X 2/5/20,0,0
Slovenia X 2/6/20,0,0
Slovenia X 2/7/20,0,0
Slovenia X 2/8/20,0,0
Slovenia X 2/9/20,0,0
Slovenia X 2/10/20,0,0
Slovenia X 2/11/20,0,0
Slovenia X 2/12/20,0,0
Slovenia X 2/13/20,0,0
Slovenia X 2/14/20,0,0
Slovenia X 2/15/20,0,0
Slovenia X 2/16/20,0,0
Slovenia X 2/17/20,0,0
Slovenia X 2/18/20,0,0
Slovenia X 2/19/20,0,0
Slovenia X 2/20/20,0,0
Slovenia X 2/21/20,0,0
Slovenia X 2/22/20,0,0
Slovenia X 2/23/20,0,0
Slovenia X 2/24/20,0,0
Slovenia X 2/25/20,0,0
Slovenia X 2/26/20,0,0
Slovenia X 2/27/20,0,0
Slovenia X 2/28/20,0,0
Slovenia X 2/29/20,0,0
Slovenia X 3/1/20,0,0
Slovenia X 3/2/20,0,0
Slovenia X 3/3/20,0,0
Slovenia X 3/4/20,0,0
Slovenia X 3/5/20,0,2
South Africa X 1/22/20,0,0
South Africa X 1/23/20,0,0
South Africa X 1/24/20,0,0
South Africa X 1/25/20,0,0
South Africa X 1/26/20,0,0
South Africa X 1/27/20,0,0
South Africa X 1/28/20,0,0
South Africa X 1/29/20,0,0
South Africa X 1/30/20,0,0
South Africa X 1/31/20,0,0
South Africa X 2/1/20,0,0
South Africa X 2/2/20,0,0
South Africa X 2/3/20,0,0
South Africa X 2/4/20,0,0
South Africa X 2/5/20,0,0
South Africa X 2/6/20,0,0
South Africa X 2/7/20,0,0
South Africa X 2/8/20,0,0
South Africa X 2/9/20,0,0
South Africa X 2/10/20,0,0
South Africa X 2/11/20,0,0
South Africa X 2/12/20,0,0
South Africa X 2/13/20,0,0
South Africa X 2/14/20,0,0
South Africa X 2/15/20,0,0
South Africa X 2/16/20,0,0
South Africa X 2/17/20,0,0
South Africa X 2/18/20,0,0
South Africa X 2/19/20,0,0
South Africa X 2/20/20,0,0
South Africa X 2/21/20,0,0
South Africa X 2/22/20,0,0
South Africa X 2/23/20,0,0
South Africa X 2/24/20,0,0
South Africa X 2/25/20,0,0
South Africa X 2/26/20,0,0
South Africa X 2/27/20,0,0
South Africa X 2/28/20,0,0
South Africa X 2/29/20,0,0
South Africa X 3/1/20,0,0
South Africa X 3/2/20,0,0
South Africa X 3/3/20,0,0
South Africa X 3/4/20,0,0
South Africa X 3/5/20,0,1
Spain X 1/22/20,0,0
Spain X 1/23/20,0,0
Spain X 1/24/20,0,0
Spain X 1/25/20,0,0
Spain X 1/26/20,0,0
Spain X 1/27/20,0,0
Spain X 1/28/20,0,0
Spain X 1/29/20,0,0
Spain X 1/30/20,0,0
Spain X 1/31/20,0,0
Spain X 2/1/20,0,1
Spain X 2/2/20,0,1
Spain X 2/3/20,0,1
Spain X 2/4/20,0,1
Spain X 2/5/20,0,1
Spain X 2/6/20,0,1
Spain X 2/7/20,0,1
Spain X 2/8/20,0,1
Spain X 2/9/20,0,2
Spain X 2/10/20,0,2
Spain X 2/11/20,0,2
Spain X 2/12/20,0,2
Spain X 2/13/20,0,2
Spain X 2/14/20,0,2
Spain X 2/15/20,0,2
Spain X 2/16/20,0,2
Spain X 2/17/20,0,2
Spain X 2/18/20,0,2
Spain X 2/19/20,0,2
Spain X 2/20/20,0,2
Spain X 2/21/20,0,2
Spain X 2/22/20,0,2
Spain X 2/23/20,0,2
Spain X 2/24/20,0,2
Spain X 2/25/20,0,6
Spain X 2/26/20,0,13
Spain X 2/27/20,0,15
Spain X 2/28/20,0,32
Spain X 2/29/20,0,45
Spain X 3/1/20,0,84
Spain X 3/2/20,0,120
Spain X 3/3/20,1,165
Spain X 3/4/20,2,222
Spain X 3/5/20,3,259
Sri Lanka X 1/22/20,0,0
Sri Lanka X 1/23/20,0,0
Sri Lanka X 1/24/20,0,0
Sri Lanka X 1/25/20,0,0
Sri Lanka X 1/26/20,0,0
Sri Lanka X 1/27/20,0,1
Sri Lanka X 1/28/20,0,1
Sri Lanka X 1/29/20,0,1
Sri Lanka X 1/30/20,0,1
Sri Lanka X 1/31/20,0,1
Sri Lanka X 2/1/20,0,1
Sri Lanka X 2/2/20,0,1
Sri Lanka X 2/3/20,0,1
Sri Lanka X 2/4/20,0,1
Sri Lanka X 2/5/20,0,1
Sri Lanka X 2/6/20,0,1
Sri Lanka X 2/7/20,0,1
Sri Lanka X 2/8/20,0,1
Sri Lanka X 2/9/20,0,1
Sri Lanka X 2/10/20,0,1
Sri Lanka X 2/11/20,0,1
Sri Lanka X 2/12/20,0,1
Sri Lanka X 2/13/20,0,1
Sri Lanka X 2/14/20,0,1
Sri Lanka X 2/15/20,0,1
Sri Lanka X 2/16/20,0,1
Sri Lanka X 2/17/20,0,1
Sri Lanka X 2/18/20,0,1
Sri Lanka X 2/19/20,0,1
Sri Lanka X 2/20/20,0,1
Sri Lanka X 2/21/20,0,1
Sri Lanka X 2/22/20,0,1
Sri Lanka X 2/23/20,0,1
Sri Lanka X 2/24/20,0,1
Sri Lanka X 2/25/20,0,1
Sri Lanka X 2/26/20,0,1
Sri Lanka X 2/27/20,0,1
Sri Lanka X 2/28/20,0,1
Sri Lanka X 2/29/20,0,1
Sri Lanka X 3/1/20,0,1
Sri Lanka X 3/2/20,0,1
Sri Lanka X 3/3/20,0,1
Sri Lanka X 3/4/20,0,1
Sri Lanka X 3/5/20,0,1
Sweden X 1/22/20,0,0
Sweden X 1/23/20,0,0
Sweden X 1/24/20,0,0
Sweden X 1/25/20,0,0
Sweden X 1/26/20,0,0
Sweden X 1/27/20,0,0
Sweden X 1/28/20,0,0
Sweden X 1/29/20,0,0
Sweden X 1/30/20,0,0
Sweden X 1/31/20,0,1
Sweden X 2/1/20,0,1
Sweden X 2/2/20,0,1
Sweden X 2/3/20,0,1
Sweden X 2/4/20,0,1
Sweden X 2/5/20,0,1
Sweden X 2/6/20,0,1
Sweden X 2/7/20,0,1
Sweden X 2/8/20,0,1
Sweden X 2/9/20,0,1
Sweden X 2/10/20,0,1
Sweden X 2/11/20,0,1
Sweden X 2/12/20,0,1
Sweden X 2/13/20,0,1
Sweden X 2/14/20,0,1
Sweden X 2/15/20,0,1
Sweden X 2/16/20,0,1
Sweden X 2/17/20,0,1
Sweden X 2/18/20,0,1
Sweden X 2/19/20,0,1
Sweden X 2/20/20,0,1
Sweden X 2/21/20,0,1
Sweden X 2/22/20,0,1
Sweden X 2/23/20,0,1
Sweden X 2/24/20,0,1
Sweden X 2/25/20,0,1
Sweden X 2/26/20,0,2
Sweden X 2/27/20,0,7
Sweden X 2/28/20,0,7
Sweden X 2/29/20,0,12
Sweden X 3/1/20,0,14
Sweden X 3/2/20,0,15
Sweden X 3/3/20,0,21
Sweden X 3/4/20,0,35
Sweden X 3/5/20,0,94
Switzerland X 1/22/20,0,0
Switzerland X 1/23/20,0,0
Switzerland X 1/24/20,0,0
Switzerland X 1/25/20,0,0
Switzerland X 1/26/20,0,0
Switzerland X 1/27/20,0,0
Switzerland X 1/28/20,0,0
Switzerland X 1/29/20,0,0
Switzerland X 1/30/20,0,0
Switzerland X 1/31/20,0,0
Switzerland X 2/1/20,0,0
Switzerland X 2/2/20,0,0
Switzerland X 2/3/20,0,0
Switzerland X 2/4/20,0,0
Switzerland X 2/5/20,0,0
Switzerland X 2/6/20,0,0
Switzerland X 2/7/20,0,0
Switzerland X 2/8/20,0,0
Switzerland X 2/9/20,0,0
Switzerland X 2/10/20,0,0
Switzerland X 2/11/20,0,0
Switzerland X 2/12/20,0,0
Switzerland X 2/13/20,0,0
Switzerland X 2/14/20,0,0
Switzerland X 2/15/20,0,0
Switzerland X 2/16/20,0,0
Switzerland X 2/17/20,0,0
Switzerland X 2/18/20,0,0
Switzerland X 2/19/20,0,0
Switzerland X 2/20/20,0,0
Switzerland X 2/21/20,0,0
Switzerland X 2/22/20,0,0
Switzerland X 2/23/20,0,0
Switzerland X 2/24/20,0,0
Switzerland X 2/25/20,0,1
Switzerland X 2/26/20,0,1
Switzerland X 2/27/20,0,8
Switzerland X 2/28/20,0,8
Switzerland X 2/29/20,0,18
Switzerland X 3/1/20,0,27
Switzerland X 3/2/20,0,42
Switzerland X 3/3/20,0,56
Switzerland X 3/4/20,0,90
Switzerland X 3/5/20,1,114
Taiwan* X 1/22/20,0,1
Taiwan* X 1/23/20,0,1
Taiwan* X 1/24/20,0,3
Taiwan* X 1/25/20,0,3
Taiwan* X 1/26/20,0,4
Taiwan* X 1/27/20,0,5
Taiwan* X 1/28/20,0,8
Taiwan* X 1/29/20,0,8
Taiwan* X 1/30/20,0,9
Taiwan* X 1/31/20,0,10
Taiwan* X 2/1/20,0,10
Taiwan* X 2/2/20,0,10
Taiwan* X 2/3/20,0,10
Taiwan* X 2/4/20,0,11
Taiwan* X 2/5/20,0,11
Taiwan* X 2/6/20,0,16
Taiwan* X 2/7/20,0,16
Taiwan* X 2/8/20,0,17
Taiwan* X 2/9/20,0,18
Taiwan* X 2/10/20,0,18
Taiwan* X 2/11/20,0,18
Taiwan* X 2/12/20,0,18
Taiwan* X 2/13/20,0,18
Taiwan* X 2/14/20,0,18
Taiwan* X 2/15/20,0,18
Taiwan* X 2/16/20,1,20
Taiwan* X 2/17/20,1,22
Taiwan* X 2/18/20,1,22
Taiwan* X 2/19/20,1,23
Taiwan* X 2/20/20,1,24
Taiwan* X 2/21/20,1,26
Taiwan* X 2/22/20,1,26
Taiwan* X 2/23/20,1,28
Taiwan* X 2/24/20,1,30
Taiwan* X 2/25/20,1,31
Taiwan* X 2/26/20,1,32
Taiwan* X 2/27/20,1,32
Taiwan* X 2/28/20,1,34
Taiwan* X 2/29/20,1,39
Taiwan* X 3/1/20,1,40
Taiwan* X 3/2/20,1,41
Taiwan* X 3/3/20,1,42
Taiwan* X 3/4/20,1,42
Taiwan* X 3/5/20,1,44
Thailand X 1/22/20,0,2
Thailand X 1/23/20,0,3
Thailand X 1/24/20,0,5
Thailand X 1/25/20,0,7
Thailand X 1/26/20,0,8
Thailand X 1/27/20,0,8
Thailand X 1/28/20,0,14
Thailand X 1/29/20,0,14
Thailand X 1/30/20,0,14
Thailand X 1/31/20,0,19
Thailand X 2/1/20,0,19
Thailand X 2/2/20,0,19
Thailand X 2/3/20,0,19
Thailand X 2/4/20,0,25
Thailand X 2/5/20,0,25
Thailand X 2/6/20,0,25
Thailand X 2/7/20,0,25
Thailand X 2/8/20,0,32
Thailand X 2/9/20,0,32
Thailand X 2/10/20,0,32
Thailand X 2/11/20,0,33
Thailand X 2/12/20,0,33
Thailand X 2/13/20,0,33
Thailand X 2/14/20,0,33
Thailand X 2/15/20,0,33
Thailand X 2/16/20,0,34
Thailand X 2/17/20,0,35
Thailand X 2/18/20,0,35
Thailand X 2/19/20,0,35
Thailand X 2/20/20,0,35
Thailand X 2/21/20,0,35
Thailand X 2/22/20,0,35
Thailand X 2/23/20,0,35
Thailand X 2/24/20,0,35
Thailand X 2/25/20,0,37
Thailand X 2/26/20,0,40
Thailand X 2/27/20,0,40
Thailand X 2/28/20,0,41
Thailand X 2/29/20,0,42
Thailand X 3/1/20,1,42
Thailand X 3/2/20,1,43
Thailand X 3/3/20,1,43
Thailand X 3/4/20,1,43
Thailand X 3/5/20,1,47
Togo X 1/22/20,0,0
Togo X 1/23/20,0,0
Togo X 1/24/20,0,0
Togo X 1/25/20,0,0
Togo X 1/26/20,0,0
Togo X 1/27/20,0,0
Togo X 1/28/20,0,0
Togo X 1/29/20,0,0
Togo X 1/30/20,0,0
Togo X 1/31/20,0,0
Togo X 2/1/20,0,0
Togo X 2/2/20,0,0
Togo X 2/3/20,0,0
Togo X 2/4/20,0,0
Togo X 2/5/20,0,0
Togo X 2/6/20,0,0
Togo X 2/7/20,0,0
Togo X 2/8/20,0,0
Togo X 2/9/20,0,0
Togo X 2/10/20,0,0
Togo X 2/11/20,0,0
Togo X 2/12/20,0,0
Togo X 2/13/20,0,0
Togo X 2/14/20,0,0
Togo X 2/15/20,0,0
Togo X 2/16/20,0,0
Togo X 2/17/20,0,0
Togo X 2/18/20,0,0
Togo X 2/19/20,0,0
Togo X 2/20/20,0,0
Togo X 2/21/20,0,0
Togo X 2/22/20,0,0
Togo X 2/23/20,0,0
Togo X 2/24/20,0,0
Togo X 2/25/20,0,0
Togo X 2/26/20,0,0
Togo X 2/27/20,0,0
Togo X 2/28/20,0,0
Togo X 2/29/20,0,0
Togo X 3/1/20,0,0
Togo X 3/2/20,0,0
Togo X 3/3/20,0,0
Togo X 3/4/20,0,0
Togo X 3/5/20,0,0
Tunisia X 1/22/20,0,0
Tunisia X 1/23/20,0,0
Tunisia X 1/24/20,0,0
Tunisia X 1/25/20,0,0
Tunisia X 1/26/20,0,0
Tunisia X 1/27/20,0,0
Tunisia X 1/28/20,0,0
Tunisia X 1/29/20,0,0
Tunisia X 1/30/20,0,0
Tunisia X 1/31/20,0,0
Tunisia X 2/1/20,0,0
Tunisia X 2/2/20,0,0
Tunisia X 2/3/20,0,0
Tunisia X 2/4/20,0,0
Tunisia X 2/5/20,0,0
Tunisia X 2/6/20,0,0
Tunisia X 2/7/20,0,0
Tunisia X 2/8/20,0,0
Tunisia X 2/9/20,0,0
Tunisia X 2/10/20,0,0
Tunisia X 2/11/20,0,0
Tunisia X 2/12/20,0,0
Tunisia X 2/13/20,0,0
Tunisia X 2/14/20,0,0
Tunisia X 2/15/20,0,0
Tunisia X 2/16/20,0,0
Tunisia X 2/17/20,0,0
Tunisia X 2/18/20,0,0
Tunisia X 2/19/20,0,0
Tunisia X 2/20/20,0,0
Tunisia X 2/21/20,0,0
Tunisia X 2/22/20,0,0
Tunisia X 2/23/20,0,0
Tunisia X 2/24/20,0,0
Tunisia X 2/25/20,0,0
Tunisia X 2/26/20,0,0
Tunisia X 2/27/20,0,0
Tunisia X 2/28/20,0,0
Tunisia X 2/29/20,0,0
Tunisia X 3/1/20,0,0
Tunisia X 3/2/20,0,0
Tunisia X 3/3/20,0,0
Tunisia X 3/4/20,0,1
Tunisia X 3/5/20,0,1
Turkey X 1/22/20,0,0
Turkey X 1/23/20,0,0
Turkey X 1/24/20,0,0
Turkey X 1/25/20,0,0
Turkey X 1/26/20,0,0
Turkey X 1/27/20,0,0
Turkey X 1/28/20,0,0
Turkey X 1/29/20,0,0
Turkey X 1/30/20,0,0
Turkey X 1/31/20,0,0
Turkey X 2/1/20,0,0
Turkey X 2/2/20,0,0
Turkey X 2/3/20,0,0
Turkey X 2/4/20,0,0
Turkey X 2/5/20,0,0
Turkey X 2/6/20,0,0
Turkey X 2/7/20,0,0
Turkey X 2/8/20,0,0
Turkey X 2/9/20,0,0
Turkey X 2/10/20,0,0
Turkey X 2/11/20,0,0
Turkey X 2/12/20,0,0
Turkey X 2/13/20,0,0
Turkey X 2/14/20,0,0
Turkey X 2/15/20,0,0
Turkey X 2/16/20,0,0
Turkey X 2/17/20,0,0
Turkey X 2/18/20,0,0
Turkey X 2/19/20,0,0
Turkey X 2/20/20,0,0
Turkey X 2/21/20,0,0
Turkey X 2/22/20,0,0
Turkey X 2/23/20,0,0
Turkey X 2/24/20,0,0
Turkey X 2/25/20,0,0
Turkey X 2/26/20,0,0
Turkey X 2/27/20,0,0
Turkey X 2/28/20,0,0
Turkey X 2/29/20,0,0
Turkey X 3/1/20,0,0
Turkey X 3/2/20,0,0
Turkey X 3/3/20,0,0
Turkey X 3/4/20,0,0
Turkey X 3/5/20,0,0
US X 1/22/20,0,1
US X 1/23/20,0,1
US X 1/24/20,0,2
US X 1/25/20,0,2
US X 1/26/20,0,5
US X 1/27/20,0,5
US X 1/28/20,0,5
US X 1/29/20,0,5
US X 1/30/20,0,5
US X 1/31/20,0,7
US X 2/1/20,0,8
US X 2/2/20,0,8
US X 2/3/20,0,11
US X 2/4/20,0,11
US X 2/5/20,0,11
US X 2/6/20,0,11
US X 2/7/20,0,11
US X 2/8/20,0,11
US X 2/9/20,0,11
US X 2/10/20,0,11
US X 2/11/20,0,12
US X 2/12/20,0,12
US X 2/13/20,0,13
US X 2/14/20,0,13
US X 2/15/20,0,13
US X 2/16/20,0,13
US X 2/17/20,0,13
US X 2/18/20,0,13
US X 2/19/20,0,13
US X 2/20/20,0,13
US X 2/21/20,0,15
US X 2/22/20,0,15
US X 2/23/20,0,15
US X 2/24/20,0,51
US X 2/25/20,0,51
US X 2/26/20,0,57
US X 2/27/20,0,58
US X 2/28/20,0,60
US X 2/29/20,1,68
US X 3/1/20,1,74
US X 3/2/20,6,98
US X 3/3/20,7,118
US X 3/4/20,11,149
US X 3/5/20,12,217
Ukraine X 1/22/20,0,0
Ukraine X 1/23/20,0,0
Ukraine X 1/24/20,0,0
Ukraine X 1/25/20,0,0
Ukraine X 1/26/20,0,0
Ukraine X 1/27/20,0,0
Ukraine X 1/28/20,0,0
Ukraine X 1/29/20,0,0
Ukraine X 1/30/20,0,0
Ukraine X 1/31/20,0,0
Ukraine X 2/1/20,0,0
Ukraine X 2/2/20,0,0
Ukraine X 2/3/20,0,0
Ukraine X 2/4/20,0,0
Ukraine X 2/5/20,0,0
Ukraine X 2/6/20,0,0
Ukraine X 2/7/20,0,0
Ukraine X 2/8/20,0,0
Ukraine X 2/9/20,0,0
Ukraine X 2/10/20,0,0
Ukraine X 2/11/20,0,0
Ukraine X 2/12/20,0,0
Ukraine X 2/13/20,0,0
Ukraine X 2/14/20,0,0
Ukraine X 2/15/20,0,0
Ukraine X 2/16/20,0,0
Ukraine X 2/17/20,0,0
Ukraine X 2/18/20,0,0
Ukraine X 2/19/20,0,0
Ukraine X 2/20/20,0,0
Ukraine X 2/21/20,0,0
Ukraine X 2/22/20,0,0
Ukraine X 2/23/20,0,0
Ukraine X 2/24/20,0,0
Ukraine X 2/25/20,0,0
Ukraine X 2/26/20,0,0
Ukraine X 2/27/20,0,0
Ukraine X 2/28/20,0,0
Ukraine X 2/29/20,0,0
Ukraine X 3/1/20,0,0
Ukraine X 3/2/20,0,0
Ukraine X 3/3/20,0,1
Ukraine X 3/4/20,0,1
Ukraine X 3/5/20,0,1
United Arab Emirates X 1/22/20,0,0
United Arab Emirates X 1/23/20,0,0
United Arab Emirates X 1/24/20,0,0
United Arab Emirates X 1/25/20,0,0
United Arab Emirates X 1/26/20,0,0
United Arab Emirates X 1/27/20,0,0
United Arab Emirates X 1/28/20,0,0
United Arab Emirates X 1/29/20,0,4
United Arab Emirates X 1/30/20,0,4
United Arab Emirates X 1/31/20,0,4
United Arab Emirates X 2/1/20,0,4
United Arab Emirates X 2/2/20,0,5
United Arab Emirates X 2/3/20,0,5
United Arab Emirates X 2/4/20,0,5
United Arab Emirates X 2/5/20,0,5
United Arab Emirates X 2/6/20,0,5
United Arab Emirates X 2/7/20,0,5
United Arab Emirates X 2/8/20,0,7
United Arab Emirates X 2/9/20,0,7
United Arab Emirates X 2/10/20,0,8
United Arab Emirates X 2/11/20,0,8
United Arab Emirates X 2/12/20,0,8
United Arab Emirates X 2/13/20,0,8
United Arab Emirates X 2/14/20,0,8
United Arab Emirates X 2/15/20,0,8
United Arab Emirates X 2/16/20,0,9
United Arab Emirates X 2/17/20,0,9
United Arab Emirates X 2/18/20,0,9
United Arab Emirates X 2/19/20,0,9
United Arab Emirates X 2/20/20,0,9
United Arab Emirates X 2/21/20,0,9
United Arab Emirates X 2/22/20,0,13
United Arab Emirates X 2/23/20,0,13
United Arab Emirates X 2/24/20,0,13
United Arab Emirates X 2/25/20,0,13
United Arab Emirates X 2/26/20,0,13
United Arab Emirates X 2/27/20,0,13
United Arab Emirates X 2/28/20,0,19
United Arab Emirates X 2/29/20,0,21
United Arab Emirates X 3/1/20,0,21
United Arab Emirates X 3/2/20,0,21
United Arab Emirates X 3/3/20,0,27
United Arab Emirates X 3/4/20,0,27
United Arab Emirates X 3/5/20,0,29
United Kingdom X 1/22/20,0,0
United Kingdom X 1/23/20,0,0
United Kingdom X 1/24/20,0,0
United Kingdom X 1/25/20,0,0
United Kingdom X 1/26/20,0,0
United Kingdom X 1/27/20,0,0
United Kingdom X 1/28/20,0,0
United Kingdom X 1/29/20,0,0
United Kingdom X 1/30/20,0,0
United Kingdom X 1/31/20,0,2
United Kingdom X 2/1/20,0,2
United Kingdom X 2/2/20,0,2
United Kingdom X 2/3/20,0,2
United Kingdom X 2/4/20,0,2
United Kingdom X 2/5/20,0,2
United Kingdom X 2/6/20,0,2
United Kingdom X 2/7/20,0,3
United Kingdom X 2/8/20,0,3
United Kingdom X 2/9/20,0,3
United Kingdom X 2/10/20,0,8
United Kingdom X 2/11/20,0,8
United Kingdom X 2/12/20,0,9
United Kingdom X 2/13/20,0,9
United Kingdom X 2/14/20,0,9
United Kingdom X 2/15/20,0,9
United Kingdom X 2/16/20,0,9
United Kingdom X 2/17/20,0,9
United Kingdom X 2/18/20,0,9
United Kingdom X 2/19/20,0,9
United Kingdom X 2/20/20,0,9
United Kingdom X 2/21/20,0,9
United Kingdom X 2/22/20,0,9
United Kingdom X 2/23/20,0,9
United Kingdom X 2/24/20,0,13
United Kingdom X 2/25/20,0,13
United Kingdom X 2/26/20,0,13
United Kingdom X 2/27/20,0,15
United Kingdom X 2/28/20,0,20
United Kingdom X 2/29/20,0,23
United Kingdom X 3/1/20,0,36
United Kingdom X 3/2/20,0,40
United Kingdom X 3/3/20,0,51
United Kingdom X 3/4/20,0,86
United Kingdom X 3/5/20,1,116
Vietnam X 1/22/20,0,0
Vietnam X 1/23/20,0,2
Vietnam X 1/24/20,0,2
Vietnam X 1/25/20,0,2
Vietnam X 1/26/20,0,2
Vietnam X 1/27/20,0,2
Vietnam X 1/28/20,0,2
Vietnam X 1/29/20,0,2
Vietnam X 1/30/20,0,2
Vietnam X 1/31/20,0,2
Vietnam X 2/1/20,0,6
Vietnam X 2/2/20,0,6
Vietnam X 2/3/20,0,8
Vietnam X 2/4/20,0,8
Vietnam X 2/5/20,0,8
Vietnam X 2/6/20,0,10
Vietnam X 2/7/20,0,10
Vietnam X 2/8/20,0,13
Vietnam X 2/9/20,0,13
Vietnam X 2/10/20,0,14
Vietnam X 2/11/20,0,15
Vietnam X 2/12/20,0,15
Vietnam X 2/13/20,0,16
Vietnam X 2/14/20,0,16
Vietnam X 2/15/20,0,16
Vietnam X 2/16/20,0,16
Vietnam X 2/17/20,0,16
Vietnam X 2/18/20,0,16
Vietnam X 2/19/20,0,16
Vietnam X 2/20/20,0,16
Vietnam X 2/21/20,0,16
Vietnam X 2/22/20,0,16
Vietnam X 2/23/20,0,16
Vietnam X 2/24/20,0,16
Vietnam X 2/25/20,0,16
Vietnam X 2/26/20,0,16
Vietnam X 2/27/20,0,16
Vietnam X 2/28/20,0,16
Vietnam X 2/29/20,0,16
Vietnam X 3/1/20,0,16
Vietnam X 3/2/20,0,16
Vietnam X 3/3/20,0,16
Vietnam X 3/4/20,0,16
Vietnam X 3/5/20,0,16
