Territory X Date,target,cases,Territory,Date,Continent
Croatia X 2/25/20,0,1,Croatia,2/25/2020,Europe
Croatia X 2/26/20,0,3,Croatia,2/26/2020,Europe
Croatia X 2/27/20,0,3,Croatia,2/27/2020,Europe
Croatia X 2/28/20,0,5,Croatia,2/28/2020,Europe
Croatia X 2/29/20,0,6,Croatia,2/29/2020,Europe
Croatia X 3/1/20,0,7,Croatia,3/1/2020,Europe
Croatia X 3/2/20,0,7,Croatia,3/2/2020,Europe
Croatia X 3/3/20,0,9,Croatia,3/3/2020,Europe
Croatia X 3/4/20,0,10,Croatia,3/4/2020,Europe
Croatia X 3/5/20,0,10,Croatia,3/5/2020,Europe
Croatia X 3/6/20,0,11,Croatia,3/6/2020,Europe
Croatia X 3/7/20,0,12,Croatia,3/7/2020,Europe
Croatia X 3/8/20,0,12,Croatia,3/8/2020,Europe
Croatia X 3/9/20,0,12,Croatia,3/9/2020,Europe
Croatia X 3/10/20,0,14,Croatia,3/10/2020,Europe
Croatia X 3/11/20,0,19,Croatia,3/11/2020,Europe
Croatia X 3/12/20,0,19,Croatia,3/12/2020,Europe
Cuba X 1/22/20,0,0,Cuba,1/22/2020,North America
Cuba X 1/23/20,0,0,Cuba,1/23/2020,North America
Cuba X 1/24/20,0,0,Cuba,1/24/2020,North America
Cuba X 1/25/20,0,0,Cuba,1/25/2020,North America
Cuba X 1/26/20,0,0,Cuba,1/26/2020,North America
Cuba X 1/27/20,0,0,Cuba,1/27/2020,North America
Cuba X 1/28/20,0,0,Cuba,1/28/2020,North America
Cuba X 1/29/20,0,0,Cuba,1/29/2020,North America
Cuba X 1/30/20,0,0,Cuba,1/30/2020,North America
Cuba X 1/31/20,0,0,Cuba,1/31/2020,North America
Cuba X 2/1/20,0,0,Cuba,2/1/2020,North America
Cuba X 2/2/20,0,0,Cuba,2/2/2020,North America
Cuba X 2/3/20,0,0,Cuba,2/3/2020,North America
Cuba X 2/4/20,0,0,Cuba,2/4/2020,North America
Cuba X 2/5/20,0,0,Cuba,2/5/2020,North America
Cuba X 2/6/20,0,0,Cuba,2/6/2020,North America
Cuba X 2/7/20,0,0,Cuba,2/7/2020,North America
Cuba X 2/8/20,0,0,Cuba,2/8/2020,North America
Cuba X 2/9/20,0,0,Cuba,2/9/2020,North America
Cuba X 2/10/20,0,0,Cuba,2/10/2020,North America
Cuba X 2/11/20,0,0,Cuba,2/11/2020,North America
Cuba X 2/12/20,0,0,Cuba,2/12/2020,North America
Cuba X 2/13/20,0,0,Cuba,2/13/2020,North America
Cuba X 2/14/20,0,0,Cuba,2/14/2020,North America
Cuba X 2/15/20,0,0,Cuba,2/15/2020,North America
Cuba X 2/16/20,0,0,Cuba,2/16/2020,North America
Cuba X 2/17/20,0,0,Cuba,2/17/2020,North America
Cuba X 2/18/20,0,0,Cuba,2/18/2020,North America
Cuba X 2/19/20,0,0,Cuba,2/19/2020,North America
Cuba X 2/20/20,0,0,Cuba,2/20/2020,North America
Cuba X 2/21/20,0,0,Cuba,2/21/2020,North America
Cuba X 2/22/20,0,0,Cuba,2/22/2020,North America
Cuba X 2/23/20,0,0,Cuba,2/23/2020,North America
Cuba X 2/24/20,0,0,Cuba,2/24/2020,North America
Cuba X 2/25/20,0,0,Cuba,2/25/2020,North America
Cuba X 2/26/20,0,0,Cuba,2/26/2020,North America
Cuba X 2/27/20,0,0,Cuba,2/27/2020,North America
Cuba X 2/28/20,0,0,Cuba,2/28/2020,North America
Cuba X 2/29/20,0,0,Cuba,2/29/2020,North America
Cuba X 3/1/20,0,0,Cuba,3/1/2020,North America
Cuba X 3/2/20,0,0,Cuba,3/2/2020,North America
Cuba X 3/3/20,0,0,Cuba,3/3/2020,North America
Cuba X 3/4/20,0,0,Cuba,3/4/2020,North America
Cuba X 3/5/20,0,0,Cuba,3/5/2020,North America
Cuba X 3/6/20,0,0,Cuba,3/6/2020,North America
Cuba X 3/7/20,0,0,Cuba,3/7/2020,North America
Cuba X 3/8/20,0,0,Cuba,3/8/2020,North America
Cuba X 3/9/20,0,0,Cuba,3/9/2020,North America
Cuba X 3/10/20,0,0,Cuba,3/10/2020,North America
Cuba X 3/11/20,0,0,Cuba,3/11/2020,North America
Cuba X 3/12/20,0,3,Cuba,3/12/2020,North America
Curacao X 1/22/20,0,0,Curacao,1/22/2020,South America
Curacao X 1/23/20,0,0,Curacao,1/23/2020,South America
Curacao X 1/24/20,0,0,Curacao,1/24/2020,South America
Curacao X 1/25/20,0,0,Curacao,1/25/2020,South America
Curacao X 1/26/20,0,0,Curacao,1/26/2020,South America
Curacao X 1/27/20,0,0,Curacao,1/27/2020,South America
Curacao X 1/28/20,0,0,Curacao,1/28/2020,South America
Curacao X 1/29/20,0,0,Curacao,1/29/2020,South America
Curacao X 1/30/20,0,0,Curacao,1/30/2020,South America
Curacao X 1/31/20,0,0,Curacao,1/31/2020,South America
Curacao X 2/1/20,0,0,Curacao,2/1/2020,South America
Curacao X 2/2/20,0,0,Curacao,2/2/2020,South America
Curacao X 2/3/20,0,0,Curacao,2/3/2020,South America
Curacao X 2/4/20,0,0,Curacao,2/4/2020,South America
Curacao X 2/5/20,0,0,Curacao,2/5/2020,South America
Curacao X 2/6/20,0,0,Curacao,2/6/2020,South America
Curacao X 2/7/20,0,0,Curacao,2/7/2020,South America
Curacao X 2/8/20,0,0,Curacao,2/8/2020,South America
Curacao X 2/9/20,0,0,Curacao,2/9/2020,South America
Curacao X 2/10/20,0,0,Curacao,2/10/2020,South America
Curacao X 2/11/20,0,0,Curacao,2/11/2020,South America
Curacao X 2/12/20,0,0,Curacao,2/12/2020,South America
Curacao X 2/13/20,0,0,Curacao,2/13/2020,South America
Curacao X 2/14/20,0,0,Curacao,2/14/2020,South America
Curacao X 2/15/20,0,0,Curacao,2/15/2020,South America
Curacao X 2/16/20,0,0,Curacao,2/16/2020,South America
Curacao X 2/17/20,0,0,Curacao,2/17/2020,South America
Curacao X 2/18/20,0,0,Curacao,2/18/2020,South America
Curacao X 2/19/20,0,0,Curacao,2/19/2020,South America
Curacao X 2/20/20,0,0,Curacao,2/20/2020,South America
Curacao X 2/21/20,0,0,Curacao,2/21/2020,South America
Curacao X 2/22/20,0,0,Curacao,2/22/2020,South America
Curacao X 2/23/20,0,0,Curacao,2/23/2020,South America
Curacao X 2/24/20,0,0,Curacao,2/24/2020,South America
Curacao X 2/25/20,0,0,Curacao,2/25/2020,South America
Curacao X 2/26/20,0,0,Curacao,2/26/2020,South America
Curacao X 2/27/20,0,0,Curacao,2/27/2020,South America
Curacao X 2/28/20,0,0,Curacao,2/28/2020,South America
Curacao X 2/29/20,0,0,Curacao,2/29/2020,South America
Curacao X 3/1/20,0,0,Curacao,3/1/2020,South America
Curacao X 3/2/20,0,0,Curacao,3/2/2020,South America
Curacao X 3/3/20,0,0,Curacao,3/3/2020,South America
Curacao X 3/4/20,0,0,Curacao,3/4/2020,South America
Curacao X 3/5/20,0,0,Curacao,3/5/2020,South America
Curacao X 3/6/20,0,0,Curacao,3/6/2020,South America
Curacao X 3/7/20,0,0,Curacao,3/7/2020,South America
Curacao X 3/8/20,0,0,Curacao,3/8/2020,South America
Curacao X 3/9/20,0,0,Curacao,3/9/2020,South America
Curacao X 3/10/20,0,0,Curacao,3/10/2020,South America
Curacao X 3/11/20,0,0,Curacao,3/11/2020,South America
Curacao X 3/12/20,0,0,Curacao,3/12/2020,South America
Cyprus X 1/22/20,0,0,Cyprus,1/22/2020,Europe
Cyprus X 1/23/20,0,0,Cyprus,1/23/2020,Europe
Cyprus X 1/24/20,0,0,Cyprus,1/24/2020,Europe
Cyprus X 1/25/20,0,0,Cyprus,1/25/2020,Europe
Cyprus X 1/26/20,0,0,Cyprus,1/26/2020,Europe
Cyprus X 1/27/20,0,0,Cyprus,1/27/2020,Europe
Cyprus X 1/28/20,0,0,Cyprus,1/28/2020,Europe
Cyprus X 1/29/20,0,0,Cyprus,1/29/2020,Europe
Cyprus X 1/30/20,0,0,Cyprus,1/30/2020,Europe
Cyprus X 1/31/20,0,0,Cyprus,1/31/2020,Europe
Cyprus X 2/1/20,0,0,Cyprus,2/1/2020,Europe
Cyprus X 2/2/20,0,0,Cyprus,2/2/2020,Europe
Cyprus X 2/3/20,0,0,Cyprus,2/3/2020,Europe
Cyprus X 2/4/20,0,0,Cyprus,2/4/2020,Europe
Cyprus X 2/5/20,0,0,Cyprus,2/5/2020,Europe
Cyprus X 2/6/20,0,0,Cyprus,2/6/2020,Europe
Cyprus X 2/7/20,0,0,Cyprus,2/7/2020,Europe
Cyprus X 2/8/20,0,0,Cyprus,2/8/2020,Europe
Cyprus X 2/9/20,0,0,Cyprus,2/9/2020,Europe
Cyprus X 2/10/20,0,0,Cyprus,2/10/2020,Europe
Cyprus X 2/11/20,0,0,Cyprus,2/11/2020,Europe
Cyprus X 2/12/20,0,0,Cyprus,2/12/2020,Europe
Cyprus X 2/13/20,0,0,Cyprus,2/13/2020,Europe
Cyprus X 2/14/20,0,0,Cyprus,2/14/2020,Europe
Cyprus X 2/15/20,0,0,Cyprus,2/15/2020,Europe
Cyprus X 2/16/20,0,0,Cyprus,2/16/2020,Europe
Cyprus X 2/17/20,0,0,Cyprus,2/17/2020,Europe
Cyprus X 2/18/20,0,0,Cyprus,2/18/2020,Europe
Cyprus X 2/19/20,0,0,Cyprus,2/19/2020,Europe
Cyprus X 2/20/20,0,0,Cyprus,2/20/2020,Europe
Cyprus X 2/21/20,0,0,Cyprus,2/21/2020,Europe
Cyprus X 2/22/20,0,0,Cyprus,2/22/2020,Europe
Cyprus X 2/23/20,0,0,Cyprus,2/23/2020,Europe
Cyprus X 2/24/20,0,0,Cyprus,2/24/2020,Europe
Cyprus X 2/25/20,0,0,Cyprus,2/25/2020,Europe
Cyprus X 2/26/20,0,0,Cyprus,2/26/2020,Europe
Cyprus X 2/27/20,0,0,Cyprus,2/27/2020,Europe
Cyprus X 2/28/20,0,0,Cyprus,2/28/2020,Europe
Cyprus X 2/29/20,0,0,Cyprus,2/29/2020,Europe
Cyprus X 3/1/20,0,0,Cyprus,3/1/2020,Europe
Cyprus X 3/2/20,0,0,Cyprus,3/2/2020,Europe
Cyprus X 3/3/20,0,0,Cyprus,3/3/2020,Europe
Cyprus X 3/4/20,0,0,Cyprus,3/4/2020,Europe
Cyprus X 3/5/20,0,0,Cyprus,3/5/2020,Europe
Cyprus X 3/6/20,0,0,Cyprus,3/6/2020,Europe
Cyprus X 3/7/20,0,0,Cyprus,3/7/2020,Europe
Cyprus X 3/8/20,0,0,Cyprus,3/8/2020,Europe
Cyprus X 3/9/20,0,2,Cyprus,3/9/2020,Europe
Cyprus X 3/10/20,0,3,Cyprus,3/10/2020,Europe
Cyprus X 3/11/20,0,6,Cyprus,3/11/2020,Europe
Cyprus X 3/12/20,0,6,Cyprus,3/12/2020,Europe
Czechia X 1/22/20,0,0,Czechia,1/22/2020,Europe
Czechia X 1/23/20,0,0,Czechia,1/23/2020,Europe
Czechia X 1/24/20,0,0,Czechia,1/24/2020,Europe
Czechia X 1/25/20,0,0,Czechia,1/25/2020,Europe
Czechia X 1/26/20,0,0,Czechia,1/26/2020,Europe
Czechia X 1/27/20,0,0,Czechia,1/27/2020,Europe
Czechia X 1/28/20,0,0,Czechia,1/28/2020,Europe
Czechia X 1/29/20,0,0,Czechia,1/29/2020,Europe
Czechia X 1/30/20,0,0,Czechia,1/30/2020,Europe
Czechia X 1/31/20,0,0,Czechia,1/31/2020,Europe
Czechia X 2/1/20,0,0,Czechia,2/1/2020,Europe
Czechia X 2/2/20,0,0,Czechia,2/2/2020,Europe
Czechia X 2/3/20,0,0,Czechia,2/3/2020,Europe
Czechia X 2/4/20,0,0,Czechia,2/4/2020,Europe
Czechia X 2/5/20,0,0,Czechia,2/5/2020,Europe
Czechia X 2/6/20,0,0,Czechia,2/6/2020,Europe
Czechia X 2/7/20,0,0,Czechia,2/7/2020,Europe
Czechia X 2/8/20,0,0,Czechia,2/8/2020,Europe
Czechia X 2/9/20,0,0,Czechia,2/9/2020,Europe
Czechia X 2/10/20,0,0,Czechia,2/10/2020,Europe
Czechia X 2/11/20,0,0,Czechia,2/11/2020,Europe
Czechia X 2/12/20,0,0,Czechia,2/12/2020,Europe
Czechia X 2/13/20,0,0,Czechia,2/13/2020,Europe
Czechia X 2/14/20,0,0,Czechia,2/14/2020,Europe
Czechia X 2/15/20,0,0,Czechia,2/15/2020,Europe
Czechia X 2/16/20,0,0,Czechia,2/16/2020,Europe
Czechia X 2/17/20,0,0,Czechia,2/17/2020,Europe
Czechia X 2/18/20,0,0,Czechia,2/18/2020,Europe
Czechia X 2/19/20,0,0,Czechia,2/19/2020,Europe
Czechia X 2/20/20,0,0,Czechia,2/20/2020,Europe
Czechia X 2/21/20,0,0,Czechia,2/21/2020,Europe
Czechia X 2/22/20,0,0,Czechia,2/22/2020,Europe
Czechia X 2/23/20,0,0,Czechia,2/23/2020,Europe
Czechia X 2/24/20,0,0,Czechia,2/24/2020,Europe
Czechia X 2/25/20,0,0,Czechia,2/25/2020,Europe
Czechia X 2/26/20,0,0,Czechia,2/26/2020,Europe
Czechia X 2/27/20,0,0,Czechia,2/27/2020,Europe
Czechia X 2/28/20,0,0,Czechia,2/28/2020,Europe
Czechia X 2/29/20,0,0,Czechia,2/29/2020,Europe
Czechia X 3/1/20,0,3,Czechia,3/1/2020,Europe
Czechia X 3/2/20,0,3,Czechia,3/2/2020,Europe
Czechia X 3/3/20,0,5,Czechia,3/3/2020,Europe
Czechia X 3/4/20,0,8,Czechia,3/4/2020,Europe
Czechia X 3/5/20,0,12,Czechia,3/5/2020,Europe
Czechia X 3/6/20,0,18,Czechia,3/6/2020,Europe
Czechia X 3/7/20,0,19,Czechia,3/7/2020,Europe
Czechia X 3/8/20,0,31,Czechia,3/8/2020,Europe
Czechia X 3/9/20,0,31,Czechia,3/9/2020,Europe
Czechia X 3/10/20,0,41,Czechia,3/10/2020,Europe
Czechia X 3/11/20,0,91,Czechia,3/11/2020,Europe
Czechia X 3/12/20,0,94,Czechia,3/12/2020,Europe
Côte d'Ivoire X 1/22/20,0,0,Côte d'Ivoire,1/22/2020,Africa
Côte d'Ivoire X 1/23/20,0,0,Côte d'Ivoire,1/23/2020,Africa
Côte d'Ivoire X 1/24/20,0,0,Côte d'Ivoire,1/24/2020,Africa
Côte d'Ivoire X 1/25/20,0,0,Côte d'Ivoire,1/25/2020,Africa
Côte d'Ivoire X 1/26/20,0,0,Côte d'Ivoire,1/26/2020,Africa
Côte d'Ivoire X 1/27/20,0,0,Côte d'Ivoire,1/27/2020,Africa
Côte d'Ivoire X 1/28/20,0,0,Côte d'Ivoire,1/28/2020,Africa
Côte d'Ivoire X 1/29/20,0,0,Côte d'Ivoire,1/29/2020,Africa
Côte d'Ivoire X 1/30/20,0,0,Côte d'Ivoire,1/30/2020,Africa
Côte d'Ivoire X 1/31/20,0,0,Côte d'Ivoire,1/31/2020,Africa
Côte d'Ivoire X 2/1/20,0,0,Côte d'Ivoire,2/1/2020,Africa
Côte d'Ivoire X 2/2/20,0,0,Côte d'Ivoire,2/2/2020,Africa
Côte d'Ivoire X 2/3/20,0,0,Côte d'Ivoire,2/3/2020,Africa
Côte d'Ivoire X 2/4/20,0,0,Côte d'Ivoire,2/4/2020,Africa
Côte d'Ivoire X 2/5/20,0,0,Côte d'Ivoire,2/5/2020,Africa
Côte d'Ivoire X 2/6/20,0,0,Côte d'Ivoire,2/6/2020,Africa
Côte d'Ivoire X 2/7/20,0,0,Côte d'Ivoire,2/7/2020,Africa
Côte d'Ivoire X 2/8/20,0,0,Côte d'Ivoire,2/8/2020,Africa
Côte d'Ivoire X 2/9/20,0,0,Côte d'Ivoire,2/9/2020,Africa
Côte d'Ivoire X 2/10/20,0,0,Côte d'Ivoire,2/10/2020,Africa
Côte d'Ivoire X 2/11/20,0,0,Côte d'Ivoire,2/11/2020,Africa
Côte d'Ivoire X 2/12/20,0,0,Côte d'Ivoire,2/12/2020,Africa
Côte d'Ivoire X 2/13/20,0,0,Côte d'Ivoire,2/13/2020,Africa
Côte d'Ivoire X 2/14/20,0,0,Côte d'Ivoire,2/14/2020,Africa
Côte d'Ivoire X 2/15/20,0,0,Côte d'Ivoire,2/15/2020,Africa
Côte d'Ivoire X 2/16/20,0,0,Côte d'Ivoire,2/16/2020,Africa
Côte d'Ivoire X 2/17/20,0,0,Côte d'Ivoire,2/17/2020,Africa
Côte d'Ivoire X 2/18/20,0,0,Côte d'Ivoire,2/18/2020,Africa
Côte d'Ivoire X 2/19/20,0,0,Côte d'Ivoire,2/19/2020,Africa
Côte d'Ivoire X 2/20/20,0,0,Côte d'Ivoire,2/20/2020,Africa
Côte d'Ivoire X 2/21/20,0,0,Côte d'Ivoire,2/21/2020,Africa
Côte d'Ivoire X 2/22/20,0,0,Côte d'Ivoire,2/22/2020,Africa
Côte d'Ivoire X 2/23/20,0,0,Côte d'Ivoire,2/23/2020,Africa
Côte d'Ivoire X 2/24/20,0,0,Côte d'Ivoire,2/24/2020,Africa
Côte d'Ivoire X 2/25/20,0,0,Côte d'Ivoire,2/25/2020,Africa
Côte d'Ivoire X 2/26/20,0,0,Côte d'Ivoire,2/26/2020,Africa
Côte d'Ivoire X 2/27/20,0,0,Côte d'Ivoire,2/27/2020,Africa
Côte d'Ivoire X 2/28/20,0,0,Côte d'Ivoire,2/28/2020,Africa
Côte d'Ivoire X 2/29/20,0,0,Côte d'Ivoire,2/29/2020,Africa
Côte d'Ivoire X 3/1/20,0,0,Côte d'Ivoire,3/1/2020,Africa
Côte d'Ivoire X 3/2/20,0,0,Côte d'Ivoire,3/2/2020,Africa
Côte d'Ivoire X 3/3/20,0,0,Côte d'Ivoire,3/3/2020,Africa
Côte d'Ivoire X 3/4/20,0,0,Côte d'Ivoire,3/4/2020,Africa
Côte d'Ivoire X 3/5/20,0,0,Côte d'Ivoire,3/5/2020,Africa
Côte d'Ivoire X 3/6/20,0,0,Côte d'Ivoire,3/6/2020,Africa
Côte d'Ivoire X 3/7/20,0,0,Côte d'Ivoire,3/7/2020,Africa
Côte d'Ivoire X 3/8/20,0,0,Côte d'Ivoire,3/8/2020,Africa
Côte d'Ivoire X 3/9/20,0,0,Côte d'Ivoire,3/9/2020,Africa
Côte d'Ivoire X 3/10/20,0,0,Côte d'Ivoire,3/10/2020,Africa
Côte d'Ivoire X 3/11/20,0,1,Côte d'Ivoire,3/11/2020,Africa
Côte d'Ivoire X 3/12/20,0,1,Côte d'Ivoire,3/12/2020,Africa
Democratic People's Republic of Korea (the) X 1/22/20,0,1,Democratic People's Republic of Korea (the),1/22/2020,Asia
Democratic People's Republic of Korea (the) X 1/23/20,0,1,Democratic People's Republic of Korea (the),1/23/2020,Asia
Democratic People's Republic of Korea (the) X 1/24/20,0,2,Democratic People's Republic of Korea (the),1/24/2020,Asia
Democratic People's Republic of Korea (the) X 1/25/20,0,2,Democratic People's Republic of Korea (the),1/25/2020,Asia
Democratic People's Republic of Korea (the) X 1/26/20,0,3,Democratic People's Republic of Korea (the),1/26/2020,Asia
Democratic People's Republic of Korea (the) X 1/27/20,0,4,Democratic People's Republic of Korea (the),1/27/2020,Asia
Democratic People's Republic of Korea (the) X 1/28/20,0,4,Democratic People's Republic of Korea (the),1/28/2020,Asia
Democratic People's Republic of Korea (the) X 1/29/20,0,4,Democratic People's Republic of Korea (the),1/29/2020,Asia
Democratic People's Republic of Korea (the) X 1/30/20,0,4,Democratic People's Republic of Korea (the),1/30/2020,Asia
Democratic People's Republic of Korea (the) X 1/31/20,0,11,Democratic People's Republic of Korea (the),1/31/2020,Asia
Democratic People's Republic of Korea (the) X 2/1/20,0,12,Democratic People's Republic of Korea (the),2/1/2020,Asia
Democratic People's Republic of Korea (the) X 2/2/20,0,15,Democratic People's Republic of Korea (the),2/2/2020,Asia
Democratic People's Republic of Korea (the) X 2/3/20,0,15,Democratic People's Republic of Korea (the),2/3/2020,Asia
Democratic People's Republic of Korea (the) X 2/4/20,0,16,Democratic People's Republic of Korea (the),2/4/2020,Asia
Democratic People's Republic of Korea (the) X 2/5/20,0,19,Democratic People's Republic of Korea (the),2/5/2020,Asia
Democratic People's Republic of Korea (the) X 2/6/20,0,23,Democratic People's Republic of Korea (the),2/6/2020,Asia
Democratic People's Republic of Korea (the) X 2/7/20,0,24,Democratic People's Republic of Korea (the),2/7/2020,Asia
Democratic People's Republic of Korea (the) X 2/8/20,0,24,Democratic People's Republic of Korea (the),2/8/2020,Asia
Democratic People's Republic of Korea (the) X 2/9/20,0,25,Democratic People's Republic of Korea (the),2/9/2020,Asia
Democratic People's Republic of Korea (the) X 2/10/20,0,27,Democratic People's Republic of Korea (the),2/10/2020,Asia
Democratic People's Republic of Korea (the) X 2/11/20,0,28,Democratic People's Republic of Korea (the),2/11/2020,Asia
Democratic People's Republic of Korea (the) X 2/12/20,0,28,Democratic People's Republic of Korea (the),2/12/2020,Asia
Democratic People's Republic of Korea (the) X 2/13/20,0,28,Democratic People's Republic of Korea (the),2/13/2020,Asia
Democratic People's Republic of Korea (the) X 2/14/20,0,28,Democratic People's Republic of Korea (the),2/14/2020,Asia
Democratic People's Republic of Korea (the) X 2/15/20,0,28,Democratic People's Republic of Korea (the),2/15/2020,Asia
Democratic People's Republic of Korea (the) X 2/16/20,0,29,Democratic People's Republic of Korea (the),2/16/2020,Asia
Democratic People's Republic of Korea (the) X 2/17/20,0,30,Democratic People's Republic of Korea (the),2/17/2020,Asia
Democratic People's Republic of Korea (the) X 2/18/20,0,31,Democratic People's Republic of Korea (the),2/18/2020,Asia
Democratic People's Republic of Korea (the) X 2/19/20,0,31,Democratic People's Republic of Korea (the),2/19/2020,Asia
Democratic People's Republic of Korea (the) X 2/20/20,1,104,Democratic People's Republic of Korea (the),2/20/2020,Asia
Democratic People's Republic of Korea (the) X 2/21/20,2,204,Democratic People's Republic of Korea (the),2/21/2020,Asia
Democratic People's Republic of Korea (the) X 2/22/20,2,433,Democratic People's Republic of Korea (the),2/22/2020,Asia
Democratic People's Republic of Korea (the) X 2/23/20,6,602,Democratic People's Republic of Korea (the),2/23/2020,Asia
Democratic People's Republic of Korea (the) X 2/24/20,8,833,Democratic People's Republic of Korea (the),2/24/2020,Asia
Democratic People's Republic of Korea (the) X 2/25/20,10,977,Democratic People's Republic of Korea (the),2/25/2020,Asia
Democratic People's Republic of Korea (the) X 2/26/20,12,1261,Democratic People's Republic of Korea (the),2/26/2020,Asia
Democratic People's Republic of Korea (the) X 2/27/20,13,1766,Democratic People's Republic of Korea (the),2/27/2020,Asia
Democratic People's Republic of Korea (the) X 2/28/20,13,2337,Democratic People's Republic of Korea (the),2/28/2020,Asia
Democratic People's Republic of Korea (the) X 2/29/20,16,3150,Democratic People's Republic of Korea (the),2/29/2020,Asia
Democratic People's Republic of Korea (the) X 3/1/20,17,3736,Democratic People's Republic of Korea (the),3/1/2020,Asia
Democratic People's Republic of Korea (the) X 3/2/20,28,4335,Democratic People's Republic of Korea (the),3/2/2020,Asia
Democratic People's Republic of Korea (the) X 3/3/20,28,5186,Democratic People's Republic of Korea (the),3/3/2020,Asia
Democratic People's Republic of Korea (the) X 3/4/20,35,5621,Democratic People's Republic of Korea (the),3/4/2020,Asia
Democratic People's Republic of Korea (the) X 3/5/20,35,6088,Democratic People's Republic of Korea (the),3/5/2020,Asia
Democratic People's Republic of Korea (the) X 3/6/20,42,6593,Democratic People's Republic of Korea (the),3/6/2020,Asia
Democratic People's Republic of Korea (the) X 3/7/20,44,7041,Democratic People's Republic of Korea (the),3/7/2020,Asia
Democratic People's Republic of Korea (the) X 3/8/20,50,7314,Democratic People's Republic of Korea (the),3/8/2020,Asia
Democratic People's Republic of Korea (the) X 3/9/20,53,7478,Democratic People's Republic of Korea (the),3/9/2020,Asia
Democratic People's Republic of Korea (the) X 3/10/20,54,7513,Democratic People's Republic of Korea (the),3/10/2020,Asia
Democratic People's Republic of Korea (the) X 3/11/20,60,7755,Democratic People's Republic of Korea (the),3/11/2020,Asia
Democratic People's Republic of Korea (the) X 3/12/20,66,7869,Democratic People's Republic of Korea (the),3/12/2020,Asia
Democratic Republic of the Congo (the) X 1/22/20,0,0,Democratic Republic of the Congo (the),1/22/2020,Africa
Democratic Republic of the Congo (the) X 1/23/20,0,0,Democratic Republic of the Congo (the),1/23/2020,Africa
Democratic Republic of the Congo (the) X 1/24/20,0,0,Democratic Republic of the Congo (the),1/24/2020,Africa
Democratic Republic of the Congo (the) X 1/25/20,0,0,Democratic Republic of the Congo (the),1/25/2020,Africa
Democratic Republic of the Congo (the) X 1/26/20,0,0,Democratic Republic of the Congo (the),1/26/2020,Africa
Democratic Republic of the Congo (the) X 1/27/20,0,0,Democratic Republic of the Congo (the),1/27/2020,Africa
Democratic Republic of the Congo (the) X 1/28/20,0,0,Democratic Republic of the Congo (the),1/28/2020,Africa
Democratic Republic of the Congo (the) X 1/29/20,0,0,Democratic Republic of the Congo (the),1/29/2020,Africa
Democratic Republic of the Congo (the) X 1/30/20,0,0,Democratic Republic of the Congo (the),1/30/2020,Africa
Democratic Republic of the Congo (the) X 1/31/20,0,0,Democratic Republic of the Congo (the),1/31/2020,Africa
Democratic Republic of the Congo (the) X 2/1/20,0,0,Democratic Republic of the Congo (the),2/1/2020,Africa
Democratic Republic of the Congo (the) X 2/2/20,0,0,Democratic Republic of the Congo (the),2/2/2020,Africa
